pair_id,file_a,file_b,utterance_id_a,utterance_id_b,label,similarity,status,error
calibration_001607,id10017/xH3Pp_5yxOk/00019.wav,id10912/vvLu_7TpP8c/00027.wav,utt_000446,utt_002460,0,0.9060302972793579,success,
calibration_001608,id10017/8rp9UYZp-zA/00006.wav,id10724/XVoRDzwHwDU/00010.wav,utt_000328,utt_001966,0,0.8881539106369019,success,
calibration_001609,id11130/7j_105F0RmM/00005.wav,id11130/SkG_FH0eh08/00001.wav,utt_004234,utt_004395,1,0.9638870358467102,success,
calibration_001610,id10017/CYb_opUpiw4/00030.wav,id10724/XVoRDzwHwDU/00001.wav,utt_000392,utt_001957,0,0.8992401361465454,success,
calibration_001611,id11130/HJnzTUM9G8E/00006.wav,id11130/KwA1y-PAbYU/00001.wav,utt_004308,utt_004361,1,0.9614731073379517,success,
calibration_001612,id11136/Axf1v9rZsEw/00013.wav,id11136/klEOH87-aro/00001.wav,utt_004460,utt_004470,1,0.9529827833175659,success,
calibration_001613,id10956/3z_KK_JmQQ4/00003.wav,id10956/J-qEplZwXYk/00002.wav,utt_003239,utt_003305,1,0.9269533753395081,success,
calibration_001614,id10724/XVoRDzwHwDU/00015.wav,id11136/Pded8L7dHCQ/00004.wav,utt_001971,utt_004477,0,0.9253145456314087,success,
calibration_001615,id10017/PynZ3bQ3Ga4/00001.wav,id10017/qFUUDSjCy5M/00006.wav,utt_000416,utt_000423,1,0.951107382774353,success,
calibration_001616,id10912/Lk1L05xmUwY/00002.wav,id10912/Yf93Q8L4xhs/00007.wav,utt_002408,utt_002507,1,0.9361129403114319,success,
calibration_001617,id10912/NBh6Y-hphmo/00017.wav,id11100/QmihWZJn-a4/00010.wav,utt_002426,utt_004143,0,0.9583860039710999,success,
calibration_001618,id10912/MSiccNrf9o4/00001.wav,id10912/yQeyd53S1uk/00002.wav,utt_002409,utt_002529,1,0.9566972851753235,success,
calibration_001619,id10724/6tFEkfsIeXk/00003.wav,id10724/JNMeEXwXbqw/00004.wav,utt_001876,utt_001907,1,0.8963025808334351,success,
calibration_001620,id10912/NBh6Y-hphmo/00001.wav,id10956/M2k_enZdWu4/00020.wav,utt_002410,utt_003349,0,0.8861274719238281,success,
calibration_001621,id10724/DP5gCFoWgGI/00010.wav,id10724/xS_Mh-DOAI0/00002.wav,utt_001889,utt_001940,1,0.9628483057022095,success,
calibration_001622,id10393/DMBVJM39ybM/00006.wav,id10393/UGid3tWJXKw/00012.wav,utt_001233,utt_001399,1,0.9659594893455505,success,
calibration_001623,id10017/5r-26vNFeJU/00010.wav,id11100/hFH3_Sz-V7w/00001.wav,utt_000312,utt_004084,0,0.8915175199508667,success,
calibration_001624,id10393/DMBVJM39ybM/00005.wav,id10393/pxNluJ_THJg/00001.wav,utt_001232,utt_001361,1,0.926483154296875,success,
calibration_001625,id10017/xH3Pp_5yxOk/00009.wav,id11100/Yp4Tnl9Ob9Y/00018.wav,utt_000436,utt_004197,0,0.8842296004295349,success,
calibration_001626,id10912/VeqfQfXAwRY/00001.wav,id10956/M2k_enZdWu4/00019.wav,utt_002433,utt_003348,0,0.868910551071167,success,
calibration_001627,id10017/5VxX7ZI5z5s/00005.wav,id10017/PynZ3bQ3Ga4/00001.wav,utt_000317,utt_000416,1,0.9489254951477051,success,
calibration_001628,id10017/Px9R6A3XKDM/00003.wav,id11130/HJnzTUM9G8E/00001.wav,utt_000414,utt_004303,0,0.923309326171875,success,
calibration_001629,id11100/_fBugquFhNE/00002.wav,id11100/vLEjFXUFGQA/00003.wav,utt_004057,utt_004146,1,0.9441596865653992,success,
calibration_001630,id10956/h_vFlQ6YUAU/00002.wav,id11136/Pded8L7dHCQ/00004.wav,utt_003282,utt_004477,0,0.8925015926361084,success,
calibration_001631,id10017/BuecddErOwU/00014.wav,id11130/HJnzTUM9G8E/00001.wav,utt_000358,utt_004303,0,0.9346555471420288,success,
calibration_001632,id11100/0dK_zszRMGE/00001.wav,id11100/XjoJ20n9u2M/00001.wav,utt_003984,utt_004164,1,0.9566897749900818,success,
calibration_001633,id10852/sVUfcg8XQzg/00047.wav,id11136/X2Y1UPlq0j8/00007.wav,utt_002140,utt_004489,0,0.8779966235160828,success,
calibration_001634,id10017/6ya9UpdRCPs/00002.wav,id10017/CYb_opUpiw4/00003.wav,utt_000320,utt_000365,1,0.9610852599143982,success,
calibration_001635,id10852/3VjC4mp7ZZM/00003.wav,id10852/cucj7WNGWmU/00006.wav,utt_002015,utt_002029,1,0.9336065053939819,success,
calibration_001636,id10017/xH3Pp_5yxOk/00014.wav,id11130/uZCf5BK2BUQ/00001.wav,utt_000441,utt_004411,0,0.8951081037521362,success,
calibration_001637,id10724/9pNGll4IBls/00001.wav,id10724/DP5gCFoWgGI/00005.wav,utt_001879,utt_001884,1,0.9471949934959412,success,
calibration_001638,id10393/5tY3jMpviwk/00001.wav,id10393/dTOyxqXd_5M/00002.wav,utt_001197,utt_001235,1,0.9574273824691772,success,
calibration_001639,id10724/JNMeEXwXbqw/00002.wav,id10724/XVoRDzwHwDU/00003.wav,utt_001905,utt_001959,1,0.9545343518257141,success,
calibration_001640,id11130/BXJh_XZGrWo/00001.wav,id11130/FEam3q144yc/00001.wav,utt_004265,utt_004295,1,0.9323086738586426,success,
calibration_001641,id10393/WqPniXc7PxY/00002.wav,id10393/c1JZyTDFDbk/00003.wav,utt_001423,utt_001223,1,0.9752397537231445,success,
calibration_001642,id10017/CYb_opUpiw4/00026.wav,id10017/pOJlOI5cDZw/00002.wav,utt_000388,utt_000407,1,0.9495741724967957,success,
calibration_001643,id10912/JtTrbIAKVQg/00001.wav,id10912/upL-zLqnBxM/00001.wav,utt_002395,utt_002432,1,0.9594536423683167,success,
calibration_001644,id10912/vvLu_7TpP8c/00016.wav,id10956/OS1I7a4LNww/00004.wav,utt_002449,utt_003382,0,0.881921648979187,success,
calibration_001645,id11100/I3_NJyP6jp0/00001.wav,id11100/_X7bgANxPnQ/00003.wav,utt_004092,utt_004061,1,0.9496172070503235,success,
calibration_001646,id11100/4p9Zq781kZ0/00001.wav,id11100/wcAkOIVPI_I/00001.wav,utt_004030,utt_004153,1,0.9217538237571716,success,
calibration_001647,id10724/xS_Mh-DOAI0/00016.wav,id11130/h9TIhS400ow/00002.wav,utt_001954,utt_004297,0,0.867770791053772,success,
calibration_001648,id10017/PynZ3bQ3Ga4/00001.wav,id10956/pJ4Jnsz1SsA/00010.wav,utt_000416,utt_003406,0,0.9532702565193176,success,
calibration_001649,id10393/1D22Tgx1k4A/00043.wav,id10393/sV_ohWbzzQg/00012.wav,utt_001186,utt_001382,1,0.9468269348144531,success,
calibration_001650,id10017/CYb_opUpiw4/00021.wav,id11100/hFH3_Sz-V7w/00001.wav,utt_000383,utt_004084,0,0.8861117362976074,success,
calibration_001651,id10956/5ipwzaOLhPQ/00002.wav,id10956/lR3HvDI2qvw/00010.wav,utt_003244,utt_003325,1,0.9517601132392883,success,
calibration_001652,id11130/7j_105F0RmM/00005.wav,id11130/HJnzTUM9G8E/00006.wav,utt_004234,utt_004308,1,0.9653787016868591,success,
calibration_001653,id10912/vvLu_7TpP8c/00005.wav,id11136/z1dLArSg5PQ/00001.wav,utt_002438,utt_004500,0,0.9088953733444214,success,
calibration_001654,id10017/8rp9UYZp-zA/00016.wav,id10017/Px9R6A3XKDM/00002.wav,utt_000338,utt_000413,1,0.9617277383804321,success,
calibration_001655,id10724/e-vuV1-N97Q/00001.wav,id10852/sVUfcg8XQzg/00018.wav,utt_001891,utt_002111,0,0.8785144090652466,success,
calibration_001656,id10017/CYb_opUpiw4/00006.wav,id10912/vvLu_7TpP8c/00022.wav,utt_000368,utt_002455,0,0.8768108487129211,success,
calibration_001657,id10393/pxNluJ_THJg/00001.wav,id10393/w3GPw1Kk2yQ/00010.wav,utt_001361,utt_001412,1,0.9488939046859741,success,
calibration_001658,id10393/1D22Tgx1k4A/00020.wav,id10724/uw8SDDK6Mbk/00001.wav,utt_001163,utt_001921,0,0.8880573511123657,success,
calibration_001659,id11100/jLxYcYqHGAg/00005.wav,id11130/NbELtjnkhYY/00002.wav,utt_004115,utt_004367,0,0.8976598978042603,success,
calibration_001660,id10393/BRo6B3N-hcY/00002.wav,id10393/RJU2Lx3pz6U/00006.wav,utt_001214,utt_001367,1,0.9480684995651245,success,
calibration_001661,id10956/JtKyh83pDBs/00005.wav,id10956/RsUKqz-Ng84/00008.wav,utt_003315,utt_003454,1,0.9232524633407593,success,
calibration_001662,id11130/IZhnh1gf70g/00014.wav,id11130/tXutBWbk5Mw/00002.wav,utt_004342,utt_004399,1,0.9629993438720703,success,
calibration_001663,id10017/5r-26vNFeJU/00010.wav,id10017/Pkfu9rKM5QA/00005.wav,utt_000312,utt_000403,1,0.9230756759643555,success,
calibration_001664,id10393/sV_ohWbzzQg/00013.wav,id10393/zGDrufd0E7U/00001.wav,utt_001383,utt_001446,1,0.941205620765686,success,
calibration_001665,id11100/3gQ8REIxTmw/00007.wav,id11100/pjcl0xJsrhw/00001.wav,utt_004003,utt_004126,1,0.9751226902008057,success,
calibration_001666,id10393/BRo6B3N-hcY/00007.wav,id10393/bGMrmiwphO0/00001.wav,utt_001219,utt_001207,1,0.9332040548324585,success,
calibration_001667,id11130/3OERtMNQ0Is/00006.wav,id11130/yY2yv2W4ZLk/00001.wav,utt_004229,utt_004423,1,0.9622206091880798,success,
calibration_001668,id10393/oyWxfzbelHo/00043.wav,id10956/h_vFlQ6YUAU/00023.wav,utt_001357,utt_003303,0,0.9242545366287231,success,
calibration_001669,id10852/JZIc4U87Mr4/00017.wav,id10912/nDpaVYtKQUo/00003.wav,utt_002067,utt_002429,0,0.8565713763237,success,
calibration_001670,id11130/nHUYI8o-lWg/00002.wav,id11130/uZCf5BK2BUQ/00003.wav,utt_004371,utt_004413,1,0.953871488571167,success,
calibration_001671,id11130/FEam3q144yc/00001.wav,id11130/jfW15QZTx9k/00002.wav,utt_004295,utt_004357,1,0.9249830842018127,success,
calibration_001672,id11136/7_Gb0VYQV3s/00001.wav,id11136/X2Y1UPlq0j8/00009.wav,utt_004446,utt_004491,1,0.9613311290740967,success,
calibration_001673,id10017/5VxX7ZI5z5s/00006.wav,id10017/7QOGR0zvTxY/00002.wav,utt_000318,utt_000322,1,0.9513956904411316,success,
calibration_001674,id10017/CYb_opUpiw4/00019.wav,id10956/qM5zMKiGNgg/00004.wav,utt_000381,utt_003432,0,0.9391312599182129,success,
calibration_001675,id10852/JZIc4U87Mr4/00005.wav,id10852/QCbljH_QH9M/00002.wav,utt_002055,utt_002091,1,0.9589236378669739,success,
calibration_001676,id10724/XVoRDzwHwDU/00023.wav,id11130/RNKUA8EGl20/00014.wav,utt_001979,utt_004392,0,0.9133704900741577,success,
calibration_001677,id10393/UGid3tWJXKw/00014.wav,id11136/Axf1v9rZsEw/00017.wav,utt_001401,utt_004464,0,0.9045681357383728,success,
calibration_001678,id10852/2iV9HT3E1Ls/00021.wav,id10912/KRRbdyUUtLo/00008.wav,utt_002010,utt_002403,0,0.864204466342926,success,
calibration_001679,id10956/SK9iVw56wXs/00010.wav,id11136/klEOH87-aro/00001.wav,utt_003464,utt_004470,0,0.8859070539474487,success,
calibration_001680,id10393/zv3AoFFDWGs/00008.wav,id11100/AnT9rKPkKG0/00009.wav,utt_001454,utt_004073,0,0.8766348361968994,success,
calibration_001681,id10393/c1JZyTDFDbk/00001.wav,id10393/pxNluJ_THJg/00001.wav,utt_001221,utt_001361,1,0.9462541937828064,success,
calibration_001682,id10724/xS_Mh-DOAI0/00001.wav,id11100/I3_NJyP6jp0/00009.wav,utt_001939,utt_004100,0,0.9395737648010254,success,
calibration_001683,id10724/uw8SDDK6Mbk/00015.wav,id11136/vZjpmzzZ_ng/00003.wav,utt_001935,utt_004481,0,0.926129937171936,success,
calibration_001684,id10956/M2k_enZdWu4/00044.wav,id11130/ajiJfJowUIA/00011.wav,utt_003373,utt_004249,0,0.926916778087616,success,
calibration_001685,id10017/uy0-9hpmHJs/00001.wav,id10724/e-vuV1-N97Q/00003.wav,utt_000426,utt_001893,0,0.8912575840950012,success,
calibration_001686,id10912/MSiccNrf9o4/00001.wav,id10912/nDpaVYtKQUo/00001.wav,utt_002409,utt_002427,1,0.9691957235336304,success,
calibration_001687,id10912/WKkZvGACy8w/00016.wav,id10912/Yf93Q8L4xhs/00024.wav,utt_002485,utt_002524,1,0.9635521173477173,success,
calibration_001688,id10017/7QOGR0zvTxY/00001.wav,id10017/iwN6Hu6xyM0/00005.wav,utt_000321,utt_000397,1,0.9558346271514893,success,
calibration_001689,id10393/oyWxfzbelHo/00029.wav,id10724/XVoRDzwHwDU/00001.wav,utt_001343,utt_001957,0,0.9009424448013306,success,
calibration_001690,id10912/bElYKEyoH74/00001.wav,id10912/c5k0yjQqaww/00004.wav,utt_002352,utt_002356,1,0.9681328535079956,success,
calibration_001691,id11100/6geoWeYvFFw/00004.wav,id11100/xs7wQ9wxtZ0/00006.wav,utt_004051,utt_004173,1,0.9438629746437073,success,
calibration_001692,id10393/1D22Tgx1k4A/00049.wav,id10852/sVUfcg8XQzg/00045.wav,utt_001192,utt_002138,0,0.9382750391960144,success,
calibration_001693,id10912/WKkZvGACy8w/00003.wav,id11136/Pded8L7dHCQ/00001.wav,utt_002472,utt_004474,0,0.9217543005943298,success,
calibration_001694,id10724/uw8SDDK6Mbk/00005.wav,id10912/WKkZvGACy8w/00005.wav,utt_001925,utt_002474,0,0.9429566264152527,success,
calibration_001695,id10393/sV_ohWbzzQg/00016.wav,id10724/uw8SDDK6Mbk/00017.wav,utt_001386,utt_001937,0,0.8551638126373291,success,
calibration_001696,id10017/CYb_opUpiw4/00027.wav,id11130/EU13lStSa-k/00009.wav,utt_000389,utt_004276,0,0.9204341769218445,success,
calibration_001697,id10956/3z_KK_JmQQ4/00001.wav,id10956/zNzlB5JN_kY/00002.wav,utt_003237,utt_003475,1,0.9615122675895691,success,
calibration_001698,id10724/XVoRDzwHwDU/00011.wav,id10724/uw8SDDK6Mbk/00015.wav,utt_001967,utt_001935,1,0.9674076437950134,success,
calibration_001699,id10724/YsVDo2AO_X0/00001.wav,id10912/2yUgv3B_YcI/00011.wav,utt_001989,utt_002305,0,0.9369081854820251,success,
calibration_001700,id10724/JNMeEXwXbqw/00002.wav,id10724/kHSikgTOz70/00005.wav,utt_001905,utt_001912,1,0.9628235101699829,success,
calibration_001701,id10956/OS1I7a4LNww/00005.wav,id10956/h_vFlQ6YUAU/00007.wav,utt_003383,utt_003287,1,0.9460150003433228,success,
calibration_001702,id10956/pJ4Jnsz1SsA/00016.wav,id11136/Pded8L7dHCQ/00002.wav,utt_003412,utt_004475,0,0.8909447193145752,success,
calibration_001703,id10852/bezBfE_aCrI/00003.wav,id10852/cucj7WNGWmU/00006.wav,utt_002019,utt_002029,1,0.935280442237854,success,
calibration_001704,id10017/5VxX7ZI5z5s/00002.wav,id10724/uw8SDDK6Mbk/00007.wav,utt_000314,utt_001927,0,0.889345109462738,success,
calibration_001705,id10017/8rp9UYZp-zA/00004.wav,id10852/cucj7WNGWmU/00005.wav,utt_000326,utt_002028,0,0.9331619739532471,success,
calibration_001706,id10393/zv3AoFFDWGs/00006.wav,id10956/JtKyh83pDBs/00001.wav,utt_001452,utt_003311,0,0.9267114400863647,success,
calibration_001707,id10852/XuGp-z4niBY/00001.wav,id10852/bezBfE_aCrI/00004.wav,utt_002172,utt_002020,1,0.9541691541671753,success,
calibration_001708,id10393/1D22Tgx1k4A/00026.wav,id11136/X2Y1UPlq0j8/00009.wav,utt_001169,utt_004491,0,0.8992761373519897,success,
calibration_001709,id10724/kHSikgTOz70/00008.wav,id10956/pJ4Jnsz1SsA/00026.wav,utt_001915,utt_003422,0,0.8510182499885559,success,
calibration_001710,id10724/e-vuV1-N97Q/00001.wav,id10724/uw8SDDK6Mbk/00001.wav,utt_001891,utt_001921,1,0.9682036638259888,success,
calibration_001711,id10017/6ya9UpdRCPs/00001.wav,id10017/qFUUDSjCy5M/00007.wav,utt_000319,utt_000424,1,0.9646322131156921,success,
calibration_001712,id10912/ad3NhT2tA7E/00017.wav,id11130/h9TIhS400ow/00003.wav,utt_002343,utt_004298,0,0.8861526846885681,success,
calibration_001713,id10956/6ewLksV5OWo/00001.wav,id10956/J-qEplZwXYk/00002.wav,utt_003247,utt_003305,1,0.9474119544029236,success,
calibration_001714,id10017/8rp9UYZp-zA/00005.wav,id10017/CYb_opUpiw4/00016.wav,utt_000327,utt_000378,1,0.9595160484313965,success,
calibration_001715,id11130/7j_105F0RmM/00006.wav,id11130/kYJi779BvMU/00004.wav,utt_004235,utt_004365,1,0.953316330909729,success,
calibration_001716,id11136/FNJVgXnZNXM/00002.wav,id11136/klEOH87-aro/00001.wav,utt_004468,utt_004470,1,0.9552781581878662,success,
calibration_001717,id11136/7_Gb0VYQV3s/00001.wav,id11136/Axf1v9rZsEw/00006.wav,utt_004446,utt_004453,1,0.9439324736595154,success,
calibration_001718,id11100/3wHTyqxyDqk/00006.wav,id11100/vLEjFXUFGQA/00005.wav,utt_004022,utt_004148,1,0.9562512040138245,success,
calibration_001719,id10393/5tY3jMpviwk/00001.wav,id10393/w3GPw1Kk2yQ/00014.wav,utt_001197,utt_001416,1,0.9676849842071533,success,
calibration_001720,id10912/Yf93Q8L4xhs/00014.wav,id11136/Axf1v9rZsEw/00015.wav,utt_002514,utt_004462,0,0.9004936814308167,success,
calibration_001721,id10956/RsUKqz-Ng84/00007.wav,id11136/lgn4MoVWAd0/00001.wav,utt_003453,utt_004471,0,0.8699455857276917,success,
calibration_001722,id10912/H5qe-mHhOyQ/00004.wav,id10912/csbEEsKuRO8/00005.wav,utt_002388,utt_002363,1,0.9691036939620972,success,
calibration_001723,id10393/UGid3tWJXKw/00010.wav,id11130/EU13lStSa-k/00010.wav,utt_001397,utt_004277,0,0.9349896311759949,success,
calibration_001724,id11136/7_Gb0VYQV3s/00001.wav,id11136/dRFCuIsUAOU/00001.wav,utt_004446,utt_004465,1,0.9489589333534241,success,
calibration_001725,id10852/3VjC4mp7ZZM/00003.wav,id10852/414w9yfPr_s/00001.wav,utt_002015,utt_002016,1,0.9753227233886719,success,
calibration_001726,id10956/CkhXmrKN5A8/00001.wav,id10956/lR3HvDI2qvw/00004.wav,utt_003273,utt_003319,1,0.9527133107185364,success,
calibration_001727,id11136/X2Y1UPlq0j8/00010.wav,id11136/ydUt9GgHa9Q/00004.wav,utt_004492,utt_004497,1,0.9399189949035645,success,
calibration_001728,id11100/Yp4Tnl9Ob9Y/00029.wav,id11100/_X7bgANxPnQ/00004.wav,utt_004208,utt_004062,1,0.9562084078788757,success,
calibration_001729,id10956/8Jim3lamzDQ/00003.wav,id11136/Axf1v9rZsEw/00008.wav,utt_003251,utt_004455,0,0.9009333848953247,success,
calibration_001730,id11130/HpRqgDTPkP0/00009.wav,id11130/RNKUA8EGl20/00014.wav,utt_004325,utt_004392,1,0.9606223702430725,success,
calibration_001731,id10956/qM5zMKiGNgg/00005.wav,id11130/tXutBWbk5Mw/00007.wav,utt_003433,utt_004404,0,0.9285861253738403,success,
calibration_001732,id10724/e-vuV1-N97Q/00007.wav,id10852/2iV9HT3E1Ls/00021.wav,utt_001897,utt_002010,0,0.8814606070518494,success,
calibration_001733,id10724/XVoRDzwHwDU/00005.wav,id10912/csbEEsKuRO8/00002.wav,utt_001961,utt_002360,0,0.9361968040466309,success,
calibration_001734,id11130/FEam3q144yc/00001.wav,id11130/uZCf5BK2BUQ/00003.wav,utt_004295,utt_004413,1,0.915432870388031,success,
calibration_001735,id11136/Axf1v9rZsEw/00014.wav,id11136/X2Y1UPlq0j8/00003.wav,utt_004461,utt_004485,1,0.9520059823989868,success,
calibration_001736,id10393/dTOyxqXd_5M/00043.wav,id11130/ajiJfJowUIA/00004.wav,utt_001276,utt_004242,0,0.9131115674972534,success,
calibration_001737,id10724/XVoRDzwHwDU/00006.wav,id11100/I3_NJyP6jp0/00018.wav,utt_001962,utt_004109,0,0.9277248978614807,success,
calibration_001738,id11100/DWDK4jcBbJs/00001.wav,id11100/hFH3_Sz-V7w/00001.wav,utt_004074,utt_004084,1,0.9703640341758728,success,
calibration_001739,id10852/3VjC4mp7ZZM/00002.wav,id10852/g5hgDbVpBQY/00005.wav,utt_002014,utt_002049,1,0.9510768055915833,success,
calibration_001740,id10912/vvLu_7TpP8c/00031.wav,id11130/EU13lStSa-k/00011.wav,utt_002464,utt_004278,0,0.8786575794219971,success,
calibration_001741,id10724/fUKPz7jr6NE/00001.wav,id10724/kHSikgTOz70/00003.wav,utt_001899,utt_001910,1,0.9558984041213989,success,
calibration_001742,id11130/EsDpyZaVI0Q/00001.wav,id11130/QY-cK_Kc2OM/00001.wav,utt_004266,utt_004378,1,0.9604763984680176,success,
calibration_001743,id10912/bElYKEyoH74/00001.wav,id11130/jfW15QZTx9k/00002.wav,utt_002352,utt_004357,0,0.8912997245788574,success,
calibration_001744,id10724/kHSikgTOz70/00007.wav,id10724/uw8SDDK6Mbk/00018.wav,utt_001914,utt_001938,1,0.9602193236351013,success,
calibration_001745,id11130/HpRqgDTPkP0/00004.wav,id11130/h9TIhS400ow/00002.wav,utt_004320,utt_004297,1,0.9541376233100891,success,
calibration_001746,id10724/uw8SDDK6Mbk/00007.wav,id10852/sVUfcg8XQzg/00032.wav,utt_001927,utt_002125,0,0.8515376448631287,success,
calibration_001747,id10393/kLnCqvMY1uE/00003.wav,id10956/RsUKqz-Ng84/00003.wav,utt_001309,utt_003449,0,0.9153569936752319,success,
calibration_001748,id11136/JrfsarsjqF4/00001.wav,id11136/X2Y1UPlq0j8/00010.wav,utt_004469,utt_004492,1,0.9636688828468323,success,
calibration_001749,id10852/ch1WvFNOL50/00001.wav,id10852/jZLH__45hVM/00016.wav,utt_002021,utt_002087,1,0.9616829752922058,success,
calibration_001750,id10017/8rp9UYZp-zA/00002.wav,id10017/iwN6Hu6xyM0/00001.wav,utt_000324,utt_000393,1,0.9670072793960571,success,
calibration_001751,id10956/Agg13sg82pk/00009.wav,id10956/E3vmxDVWP3Q/00004.wav,utt_003270,utt_003279,1,0.9269394278526306,success,
calibration_001752,id10017/BuecddErOwU/00010.wav,id10912/wrWW-p4guKQ/00004.wav,utt_000354,utt_002497,0,0.8659844398498535,success,
calibration_001753,id10393/JhbyTN4ivRg/00011.wav,id10956/3z_KK_JmQQ4/00003.wav,utt_001293,utt_003239,0,0.896458089351654,success,
calibration_001754,id11130/RNKUA8EGl20/00014.wav,id11136/dRFCuIsUAOU/00002.wav,utt_004392,utt_004466,0,0.9306479692459106,success,
calibration_001755,id10724/xS_Mh-DOAI0/00008.wav,id10912/Yf93Q8L4xhs/00023.wav,utt_001946,utt_002523,0,0.9161719083786011,success,
calibration_001756,id11130/EsDpyZaVI0Q/00002.wav,id11130/h9TIhS400ow/00004.wav,utt_004267,utt_004299,1,0.9320167303085327,success,
calibration_001757,id11136/dRFCuIsUAOU/00001.wav,id11136/ugbeDncv40A/00001.wav,utt_004465,utt_004478,1,0.9552902579307556,success,
calibration_001758,id10956/OS1I7a4LNww/00005.wav,id11130/ajiJfJowUIA/00006.wav,utt_003383,utt_004244,0,0.9101501703262329,success,
calibration_001759,id10393/pxNluJ_THJg/00001.wav,id11130/ajiJfJowUIA/00015.wav,utt_001361,utt_004253,0,0.9097824096679688,success,
calibration_001760,id10393/UGid3tWJXKw/00006.wav,id10393/aWAguBjO03M/00008.wav,utt_001393,utt_001205,1,0.970243513584137,success,
calibration_001761,id11100/EuASmewkxyc/00008.wav,id11130/HJnzTUM9G8E/00004.wav,utt_004082,utt_004306,0,0.8546148538589478,success,
calibration_001762,id10724/DP5gCFoWgGI/00006.wav,id10724/e-vuV1-N97Q/00007.wav,utt_001885,utt_001897,1,0.9726914167404175,success,
calibration_001763,id10017/Pkfu9rKM5QA/00001.wav,id10912/GE7RTk2_AqQ/00001.wav,utt_000399,utt_002381,0,0.8406655788421631,success,
calibration_001764,id10912/vvLu_7TpP8c/00031.wav,id11136/lgn4MoVWAd0/00003.wav,utt_002464,utt_004473,0,0.9085595607757568,success,
calibration_001765,id10724/JNMeEXwXbqw/00001.wav,id10956/M2k_enZdWu4/00044.wav,utt_001904,utt_003373,0,0.8771118521690369,success,
calibration_001766,id10017/iwN6Hu6xyM0/00002.wav,id11130/IZhnh1gf70g/00001.wav,utt_000394,utt_004329,0,0.9349430799484253,success,
calibration_001767,id10017/5VxX7ZI5z5s/00002.wav,id10017/CYb_opUpiw4/00007.wav,utt_000314,utt_000369,1,0.9521234631538391,success,
calibration_001768,id10393/BRo6B3N-hcY/00008.wav,id10912/ad3NhT2tA7E/00009.wav,utt_001220,utt_002335,0,0.8548597693443298,success,
calibration_001769,id10393/aWAguBjO03M/00009.wav,id10393/zGDrufd0E7U/00001.wav,utt_001206,utt_001446,1,0.9360812306404114,success,
calibration_001770,id10017/CYb_opUpiw4/00002.wav,id10956/pJ4Jnsz1SsA/00006.wav,utt_000364,utt_003402,0,0.964226484298706,success,
calibration_001771,id10724/XVoRDzwHwDU/00024.wav,id11100/EuASmewkxyc/00006.wav,utt_001980,utt_004080,0,0.9487572908401489,success,
calibration_001772,id11130/EsDpyZaVI0Q/00002.wav,id11136/Axf1v9rZsEw/00017.wav,utt_004267,utt_004464,0,0.9197527766227722,success,
calibration_001773,id10393/JhbyTN4ivRg/00016.wav,id11130/nHUYI8o-lWg/00007.wav,utt_001298,utt_004376,0,0.9075401425361633,success,
calibration_001774,id10393/WqPniXc7PxY/00007.wav,id10912/c5k0yjQqaww/00006.wav,utt_001428,utt_002358,0,0.8299012780189514,success,
calibration_001775,id10956/RFfFOkaYMTU/00001.wav,id11130/IZhnh1gf70g/00006.wav,utt_003435,utt_004334,0,0.9120950698852539,success,
calibration_001776,id10393/oyWxfzbelHo/00030.wav,id11136/Axf1v9rZsEw/00010.wav,utt_001344,utt_004457,0,0.8949724435806274,success,
calibration_001777,id10017/8rp9UYZp-zA/00002.wav,id11136/FNJVgXnZNXM/00001.wav,utt_000324,utt_004467,0,0.9071226119995117,success,
calibration_001778,id10956/M2k_enZdWu4/00025.wav,id11130/Zgl6gxMr9x0/00007.wav,utt_003354,utt_004438,0,0.929865300655365,success,
calibration_001779,id11136/klEOH87-aro/00001.wav,id11136/vZjpmzzZ_ng/00004.wav,utt_004470,utt_004482,1,0.9160605072975159,success,
calibration_001780,id11136/Pded8L7dHCQ/00001.wav,id11136/lgn4MoVWAd0/00001.wav,utt_004474,utt_004471,1,0.9456106424331665,success,
calibration_001781,id10912/Yf93Q8L4xhs/00020.wav,id10912/nKEsCDKYuIs/00001.wav,utt_002520,utt_002431,1,0.959412693977356,success,
calibration_001782,id11100/5oDO9Avn0qg/00005.wav,id11100/zYrplLpL_hg/00003.wav,utt_004044,utt_004215,1,0.9401850700378418,success,
calibration_001783,id11130/IZhnh1gf70g/00014.wav,id11136/Pded8L7dHCQ/00002.wav,utt_004342,utt_004475,0,0.9335821270942688,success,
calibration_001784,id10017/bNNIcOJGy4w/00002.wav,id10017/xH3Pp_5yxOk/00018.wav,utt_000342,utt_000445,1,0.9459490776062012,success,
calibration_001785,id11136/Pded8L7dHCQ/00002.wav,id11136/z1dLArSg5PQ/00001.wav,utt_004475,utt_004500,1,0.9203001260757446,success,
calibration_001786,id10724/xS_Mh-DOAI0/00005.wav,id10852/sVUfcg8XQzg/00045.wav,utt_001943,utt_002138,0,0.8651586771011353,success,
calibration_001787,id10956/CkhXmrKN5A8/00001.wav,id10956/J-qEplZwXYk/00001.wav,utt_003273,utt_003304,1,0.951061487197876,success,
calibration_001788,id10724/uw8SDDK6Mbk/00007.wav,id10956/OS1I7a4LNww/00018.wav,utt_001927,utt_003396,0,0.8818161487579346,success,
